activity_year,loan_amount,income,interest_rate,debt_to_income_ratio,loan_term,property_value,loan_to_value_ratio,action_taken,is_conventional_type,is_fha_type,is_va_type,is_home_purchase_purpose,is_home_improvement_purpose,is_refinancing_purpose,unemployment_measure,federal_funds_measure,money_stock
2022,26.5,70.0,4.931604938271605,41.0,360.0,33.5,80.143,0,0,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,1.5,92.0,4.75,20.0,120.0,41.5,51.323,1,1,0,0,0,1,0,3.641666666666667,2.21875,7.01
2022,19.5,14.0,4.993480225988701,55.0,360.0,69.5,104.11,0,1,0,0,0,1,0,3.641666666666667,2.21875,7.01
2022,15.5,107.0,3.2,40.0,360.0,25.5,58.824,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,2.5,230.0,4.0,25.0,60.0,59.5,36.833,1,1,0,0,0,1,0,3.641666666666667,2.21875,7.01
2022,2.5,49.0,5.127053639846744,55.0,360.0,37.5,77.468,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,38.5,130.0,5.049068508287293,36.0,360.0,66.5,57.0,0,0,1,0,1,0,0,3.641666666666667,2.21875,7.01
2022,14.5,47.0,3.5,25.0,360.0,26.5,53.846,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,18.5,169.0,4.419033448673588,20.0,300.0,55.5,32.85,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,17.5,24.0,5.127053639846744,60.0,360.0,64.5,92.44,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,25.5,58.0,3.375,45.0,360.0,26.5,95.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,12.5,154.0,4.904323096609085,49.0,240.0,20.5,60.0,0,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,37.5,79.0,4.75,42.0,360.0,41.5,90.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,81.5,147.0,3.875,39.0,360.0,81.5,100.0,1,0,0,1,1,0,0,3.641666666666667,2.21875,7.01
2022,8.5,65.0,4.993480225988701,55.0,300.0,16.5,140.44,0,1,0,0,0,1,0,3.641666666666667,2.21875,7.01
2022,23.5,45.0,3.875,36.0,360.0,24.5,97.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,47.5,130.0,5.375,44.0,360.0,52.5,90.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,37.5,106.0,3.25,25.0,360.0,37.5,100.0,0,0,0,1,1,0,0,3.641666666666667,2.21875,7.01
2022,22.5,75.0,4.419033448673588,55.0,360.0,30.5,72.131,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,25.5,125.0,4.993480225988701,44.0,240.0,65.5,88.801,0,1,0,0,0,1,0,3.641666666666667,2.21875,7.01
2022,16.5,65.0,5.75,44.0,360.0,43.5,37.0,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,39.5,153.0,3.2,25.0,360.0,49.5,80.0,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,30.5,82.0,4.419033448673588,25.0,360.0,38.5,78.947,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,32.5,90.0,4.551071942446042,38.0,360.0,40.5,80.0,0,0,1,0,0,0,0,3.641666666666667,2.21875,7.01
2022,56.5,96.0,5.499,47.0,360.0,64.5,88.907,1,0,0,1,0,0,0,3.641666666666667,2.21875,7.01
2022,44.5,149.0,4.75,25.0,360.0,43.5,100.0,1,0,0,1,1,0,0,3.641666666666667,2.21875,7.01
2022,12.5,35.0,5.0,25.0,360.0,12.5,101.01,1,0,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,62.5,279.0,6.125,33.0,360.0,81.5,77.17,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,12.5,78.0,4.904323096609085,33.0,360.0,16.5,75.0,0,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,19.5,50.0,4.0,33.0,360.0,19.5,96.5,1,0,1,0,1,0,0,3.641666666666667,2.21875,7.01
2022,24.5,80.0,4.551071942446042,42.0,360.0,31.5,78.778,0,0,1,0,0,0,0,3.641666666666667,2.21875,7.01
2022,39.5,73.0,4.419033448673588,38.0,360.0,47.5,82.979,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,5.5,139.0,5.127053639846744,33.0,30.0,23.5,98.771,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,30.5,71.0,4.419033448673588,60.0,240.0,120.5,25.5,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,5.5,231.0,4.993480225988701,33.0,180.0,36.5,87.36,0,1,0,0,0,1,0,3.641666666666667,2.21875,7.01
2022,15.5,80.0,4.75,33.0,120.0,82.5,18.243,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,9.5,47.0,2.625,33.0,180.0,19.5,50.256,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,37.5,173.0,5.5,44.0,360.0,97.5,38.66,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,66.5,108.0,4.0,49.0,360.0,74.5,89.9,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,17.5,69.0,7.25,33.0,360.0,42.5,41.176,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,20.5,61.0,4.904323096609085,60.0,360.0,22.5,95.0,0,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,104.5,198.0,4.904323096609085,43.0,360.0,130.5,80.0,0,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,31.5,69.0,4.99,46.0,360.0,39.5,80.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,14.5,71.0,2.5,20.0,360.0,30.5,48.606,1,1,0,0,0,0,1,3.641666666666667,2.21875,7.01
2022,20.5,150.0,3.975442006269592,55.0,360.0,97.5,39.1,0,1,0,0,0,0,1,3.641666666666667,2.21875,7.01
2022,6.5,33.0,3.5,36.0,60.0,15.5,40.0,1,1,0,0,0,1,0,3.641666666666667,2.21875,7.01
2022,15.5,144.0,4.419033448673588,25.0,240.0,30.5,50.0,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,12.5,81.0,5.875,25.0,360.0,19.5,65.7,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,20.5,60.0,5.875,42.0,360.0,29.5,68.03,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,250.5,550.0,2.5,39.0,360.0,645.5,38.76,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,35.5,131.0,5.127053639846744,60.0,360.0,100.5,114.892,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,28.5,123.0,6.125,25.0,360.0,29.5,97.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,16.5,88.0,5.049068508287293,55.0,360.0,17.5,96.5,0,0,1,0,1,0,0,3.641666666666667,2.21875,7.01
2022,30.5,122.0,4.15,47.0,360.0,43.5,80.0,1,1,0,0,0,0,1,3.641666666666667,2.21875,7.01
2022,5.5,43.0,7.25,46.0,240.0,40.5,71.31,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,64.5,158.0,4.419033448673588,55.0,180.0,88.5,71.991,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,29.5,120.0,2.75,33.0,480.0,37.5,80.0,1,1,0,0,0,0,1,3.641666666666667,2.21875,7.01
2022,6.5,128.0,8.5,46.0,360.0,37.5,73.24,1,1,0,0,0,1,0,3.641666666666667,2.21875,7.01
2022,28.5,484.0,4.419033448673588,40.0,360.0,40.5,72.0,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,126.5,425.0,3.375,44.0,360.0,220.5,57.273,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,40.5,170.0,5.125,25.0,360.0,42.5,95.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,28.5,64.0,4.419033448673588,45.0,360.0,42.5,68.0,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,19.5,60.0,4.419033448673588,39.0,360.0,26.5,72.453,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,22.5,48.0,5.5,43.0,360.0,30.5,75.0,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,20.5,17.0,4.758989795918367,60.0,360.0,20.5,102.3,0,0,0,1,1,0,0,3.641666666666667,2.21875,7.01
2022,10.5,123.0,3.99,46.0,300.0,89.5,81.35,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,21.5,1556.0,4.0,20.0,61.0,75.5,28.59,1,1,0,0,0,0,1,3.641666666666667,2.21875,7.01
2022,56.5,233.0,3.75,36.0,300.0,71.5,78.32,1,1,0,0,0,0,1,3.641666666666667,2.21875,7.01
2022,12.5,75.0,3.25,33.0,180.0,30.5,42.333,1,1,0,0,0,0,1,3.641666666666667,2.21875,7.01
2022,5.5,97.0,4.419033448673588,43.0,180.0,85.5,21.48,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,35.5,52.0,4.551071942446042,60.0,360.0,43.5,80.0,0,0,1,0,0,0,0,3.641666666666667,2.21875,7.01
2022,4.5,373.0,6.74,20.0,180.0,114.5,42.63,1,1,0,0,0,1,0,3.641666666666667,2.21875,7.01
2022,14.5,58.0,4.904323096609085,55.0,360.0,15.5,97.0,0,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,13.5,106.0,6.0,41.0,360.0,17.5,75.0,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,30.5,54.0,2.99,40.0,360.0,31.5,97.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,12.5,73.0,4.419033448673588,25.0,180.0,18.5,65.574,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,3.5,152.0,3.0,25.0,300.0,37.5,12.752,1,1,0,0,0,0,1,3.641666666666667,2.21875,7.01
2022,25.5,89.0,4.49,45.0,240.0,46.5,54.348,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,11.5,123.0,4.904323096609085,20.0,120.0,21.5,54.762,0,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,51.5,143.0,4.99,33.0,360.0,61.5,85.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,11.5,60.0,5.99,20.0,360.0,12.5,95.829,1,0,1,0,0,0,1,3.641666666666667,2.21875,7.01
2022,5.5,118.0,3.75,37.0,360.0,7.5,73.333,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,25.5,65.0,3.975442006269592,55.0,360.0,32.5,80.0,0,1,0,0,0,0,1,3.641666666666667,2.21875,7.01
2022,36.5,298.0,5.25,38.0,360.0,46.5,80.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,5.5,192.0,5.127053639846744,33.0,120.0,140.5,56.07,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,116.5,185.0,4.904323096609085,55.0,360.0,137.5,90.0,0,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,15.5,0.0,4.551071942446042,42.0,360.0,45.5,32.73,0,0,1,0,0,0,0,3.641666666666667,2.21875,7.01
2022,20.5,102.0,2.24,25.0,360.0,36.5,54.348,1,1,0,0,0,0,1,3.641666666666667,2.21875,7.01
2022,43.5,155.0,3.75,47.0,360.0,45.5,95.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,16.5,41.0,5.25,43.0,360.0,39.5,40.816,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,17.5,340.0,4.993480225988701,25.0,360.0,102.5,89.86,0,1,0,0,0,1,0,3.641666666666667,2.21875,7.01
2022,66.5,130.0,4.75,48.0,360.0,69.5,93.669,1,0,1,0,1,0,0,3.641666666666667,2.21875,7.01
2022,59.5,294.0,5.0,36.0,360.0,79.5,75.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,29.5,80.0,5.375,33.0,360.0,31.5,95.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,11.5,71.0,6.875,25.0,360.0,31.5,35.484,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,8.5,81.0,3.375,33.0,360.0,14.5,55.942,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,58.5,408.0,3.75,25.0,360.0,61.5,95.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,26.5,52.0,4.419033448673588,55.0,360.0,36.5,72.109,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,24.5,98.0,6.625,33.0,360.0,25.5,97.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,10.5,28.0,3.975442006269592,60.0,480.0,40.5,54.752,0,1,0,0,0,0,1,3.641666666666667,2.21875,7.01
2022,26.5,55.0,5.125,55.0,360.0,27.5,96.5,1,0,1,0,1,0,0,3.641666666666667,2.21875,7.01
2022,16.5,61.0,6.5,40.0,360.0,17.5,96.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,14.5,1.0,3.875,20.0,360.0,15.5,97.897,0,0,0,1,0,0,1,3.641666666666667,2.21875,7.01
2022,62.5,159.0,3.875,55.0,360.0,61.5,100.0,1,0,0,1,1,0,0,3.641666666666667,2.21875,7.01
2022,3.5,53.0,6.19,41.0,360.0,20.5,79.31,1,1,0,0,0,1,0,3.641666666666667,2.21875,7.01
2022,44.5,78.0,3.25,44.0,360.0,60.5,74.333,1,1,0,0,0,0,1,3.641666666666667,2.21875,7.01
2022,48.5,195.0,5.5,41.0,360.0,50.5,95.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,37.5,96.0,5.75,43.0,360.0,39.5,100.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,35.5,450.0,4.993480225988701,25.0,300.0,50.5,68.762,0,1,0,0,0,1,0,3.641666666666667,2.21875,7.01
2022,15.5,60.0,4.419033448673588,33.0,360.0,20.5,75.0,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,3.5,93.0,5.0,33.0,360.0,41.5,46.725,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,26.5,137.0,3.25,40.0,360.0,39.5,66.67,1,0,1,0,0,0,0,3.641666666666667,2.21875,7.01
2022,14.5,73.0,3.975442006269592,46.0,348.0,16.5,87.0,0,1,0,0,0,0,1,3.641666666666667,2.21875,7.01
2022,14.5,107.0,4.993480225988701,49.0,360.0,108.5,37.12,0,1,0,0,0,1,0,3.641666666666667,2.21875,7.01
2022,37.5,1893.0,6.375,20.0,360.0,74.5,50.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,99.5,89.0,4.904323096609085,60.0,372.0,190.5,52.626,0,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,21.5,62.0,6.375,33.0,360.0,27.5,80.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,9.5,93.0,5.25,60.0,480.0,34.5,89.424,1,1,0,0,0,1,0,3.641666666666667,2.21875,7.01
2022,126.5,425.0,3.375,44.0,360.0,220.5,57.273,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,61.5,207.0,3.0,42.0,360.0,76.5,80.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,41.5,120.0,4.904323096609085,33.0,360.0,44.5,95.0,0,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,75.5,151.0,4.75,48.0,360.0,75.5,100.0,1,0,0,1,1,0,0,3.641666666666667,2.21875,7.01
2022,46.5,125.0,6.375,36.0,360.0,58.5,80.0,0,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,9.5,36.0,4.419033448673588,47.0,84.0,27.5,60.424,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,26.5,0.0,3.975442006269592,20.0,360.0,50.5,54.0,0,1,0,0,0,0,1,3.641666666666667,2.21875,7.01
2022,36.5,181.0,5.875,45.0,360.0,52.5,69.91,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,35.5,101.0,5.049068508287293,55.0,360.0,35.5,96.5,0,0,1,0,1,0,0,3.641666666666667,2.21875,7.01
2022,24.5,50.0,5.049068508287293,38.0,360.0,28.5,96.5,0,0,1,0,1,0,0,3.641666666666667,2.21875,7.01
2022,10.5,100.0,4.993480225988701,20.0,120.0,24.5,81.139,0,1,0,0,0,1,0,3.641666666666667,2.21875,7.01
2022,35.5,88.0,4.551071942446042,55.0,360.0,47.5,72.63,0,0,1,0,0,0,0,3.641666666666667,2.21875,7.01
2022,54.5,155.0,2.875,25.0,360.0,100.5,54.8,0,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,29.5,250.0,4.419033448673588,45.0,360.0,45.5,66.222,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,6.5,53.0,3.975442006269592,42.0,300.0,22.5,71.289,0,1,0,0,0,0,1,3.641666666666667,2.21875,7.01
2022,24.5,82.0,3.875,33.0,360.0,35.5,80.0,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,6.5,216.0,4.0,33.0,300.0,76.5,56.5,1,1,0,0,0,1,0,3.641666666666667,2.21875,7.01
2022,9.5,48.0,4.2278787878787885,25.0,360.0,11.5,79.147,0,0,1,0,0,0,1,3.641666666666667,2.21875,7.01
2022,4.5,87.0,5.6,44.0,180.0,58.5,12.899,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,27.5,88.0,4.551071942446042,49.0,360.0,30.5,80.0,0,0,1,0,0,0,0,3.641666666666667,2.21875,7.01
2022,11.5,37.0,5.049068508287293,60.0,360.0,12.5,96.5,0,0,1,0,1,0,0,3.641666666666667,2.21875,7.01
2022,3.5,162.0,4.993480225988701,49.0,240.0,32.5,65.0,0,1,0,0,0,1,0,3.641666666666667,2.21875,7.01
2022,19.5,95.0,4.375,33.0,360.0,21.5,97.621,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,10.5,61.0,3.16,25.0,480.0,28.5,35.714,1,1,0,0,0,1,0,3.641666666666667,2.21875,7.01
2022,36.5,157.0,3.75,25.0,360.0,48.5,75.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,15.5,91.0,5.127053639846744,60.0,360.0,22.5,66.079,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,52.5,212.0,5.75,42.0,360.0,59.5,89.492,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,21.5,55.0,3.249,43.0,360.0,43.5,50.47,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,6.5,19.0,4.904323096609085,60.0,180.0,9.5,66.0,0,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,9.5,425.0,5.0,25.0,240.0,95.5,89.579,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,44.5,97.0,4.758989795918367,47.0,360.0,44.5,100.0,0,0,0,1,1,0,0,3.641666666666667,2.21875,7.01
2022,50.5,196.0,5.5,47.0,360.0,63.5,80.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,27.5,109.0,5.624,55.0,360.0,28.5,96.5,1,0,1,0,1,0,0,3.641666666666667,2.21875,7.01
2022,118.5,300.0,5.0,25.0,360.0,157.5,75.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,19.5,102.0,7.489,44.0,360.0,20.5,95.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,76.5,250.0,5.5,25.0,360.0,95.5,80.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,50.5,383.0,3.5,33.0,360.0,200.5,71.05,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,23.5,51.0,2.99,45.0,348.0,34.5,68.11,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,22.5,53.0,4.551071942446042,60.0,360.0,32.5,69.531,0,0,1,0,0,0,0,3.641666666666667,2.21875,7.01
2022,5.5,114.0,3.25,33.0,180.0,35.5,67.0,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,26.5,75.0,4.551071942446042,48.0,360.0,34.5,75.798,0,0,1,0,0,0,0,3.641666666666667,2.21875,7.01
2022,8.5,43.0,4.993480225988701,60.0,360.0,77.5,10.27,0,1,0,0,0,1,0,3.641666666666667,2.21875,7.01
2022,11.5,154.0,4.0,41.0,360.0,14.5,75.0,1,1,0,0,0,0,1,3.641666666666667,2.21875,7.01
2022,17.5,68.0,5.75,38.0,360.0,17.5,96.5,1,0,1,0,1,0,0,3.641666666666667,2.21875,7.01
2022,4.5,57.0,5.127053639846744,60.0,360.0,128.5,39.788,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,10.5,99.0,4.419033448673588,60.0,360.0,100.5,10.0,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,27.5,86.0,5.049068508287293,38.0,360.0,27.5,96.5,0,0,1,0,1,0,0,3.641666666666667,2.21875,7.01
2022,51.5,225.0,3.25,25.0,360.0,57.5,90.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,22.5,60.0,3.75,48.0,360.0,25.5,95.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,8.5,75.0,5.127053639846744,60.0,360.0,61.5,75.0,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,5.5,73.0,4.0,20.0,120.0,45.5,13.692,1,1,0,0,0,0,1,3.641666666666667,2.21875,7.01
2022,21.5,42.0,6.25,55.0,360.0,25.5,100.0,1,0,0,1,1,0,0,3.641666666666667,2.21875,7.01
2022,14.5,0.0,4.419033448673588,20.0,360.0,20.5,69.75,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,6.5,191.0,4.419033448673588,20.0,180.0,8.5,75.0,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,22.5,90.0,3.875,25.0,360.0,25.5,90.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,21.5,91.0,5.158,25.0,360.0,27.5,80.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,7.5,65.0,3.975442006269592,47.0,120.0,24.5,51.14,0,1,0,0,0,0,1,3.641666666666667,2.21875,7.01
2022,9.5,40.0,5.049068508287293,20.0,360.0,10.5,96.5,0,0,1,0,1,0,0,3.641666666666667,2.21875,7.01
2022,12.5,89.0,4.993480225988701,60.0,360.0,109.5,55.04,0,1,0,0,0,1,0,3.641666666666667,2.21875,7.01
2022,5.5,100.0,5.127053639846744,55.0,30.0,30.5,64.423,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,16.5,44.0,5.0,55.0,360.0,16.5,96.5,1,0,1,0,1,0,0,3.641666666666667,2.21875,7.01
2022,20.5,195.0,4.3,25.0,360.0,87.5,39.63,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,8.5,133.0,6.39,25.0,240.0,49.5,90.0,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,31.5,81.0,4.931604938271605,40.0,360.0,31.5,100.0,0,0,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,2.5,71.0,4.904323096609085,55.0,300.0,32.5,105.51,0,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,67.5,119.0,3.95,43.0,360.0,75.5,90.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,51.5,207.0,4.758989795918367,55.0,360.0,54.5,95.055,0,0,0,1,1,0,0,3.641666666666667,2.21875,7.01
2022,7.5,44.0,4.904323096609085,25.0,180.0,9.5,77.778,0,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,9.5,23.0,4.993480225988701,60.0,300.0,31.5,58.0,0,1,0,0,0,1,0,3.641666666666667,2.21875,7.01
2022,26.5,356.0,2.5,20.0,180.0,46.5,56.52,1,1,0,0,0,0,1,3.641666666666667,2.21875,7.01
2022,35.5,125.0,5.049068508287293,33.0,360.0,38.5,90.0,0,0,1,0,1,0,0,3.641666666666667,2.21875,7.01
2022,20.5,63.0,4.551071942446042,36.0,360.0,42.5,48.548,0,0,1,0,0,0,0,3.641666666666667,2.21875,7.01
2022,25.5,150.0,3.875,25.0,180.0,34.5,73.53,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,6.5,111.0,5.127053639846744,25.0,360.0,42.5,59.03,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,9.5,38.0,4.419033448673588,36.0,360.0,12.5,80.0,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,8.5,85.0,4.993480225988701,55.0,360.0,35.5,89.999,0,1,0,0,0,1,0,3.641666666666667,2.21875,7.01
2022,7.5,27.0,6.25,43.0,360.0,13.5,51.852,1,0,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,2.5,82.0,5.127053639846744,33.0,360.0,16.5,81.25,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,11.5,35.0,4.551071942446042,44.0,360.0,21.5,51.667,0,0,1,0,0,0,0,3.641666666666667,2.21875,7.01
2022,6.5,0.0,5.049068508287293,60.0,360.0,6.5,96.5,0,0,1,0,1,0,0,3.641666666666667,2.21875,7.01
2022,5.5,123.0,3.975442006269592,41.0,84.0,25.5,74.974,0,1,0,0,0,0,1,3.641666666666667,2.21875,7.01
2022,34.5,1183.0,4.904323096609085,20.0,360.0,70.5,84.257,0,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,35.5,105.0,3.75,33.0,360.0,39.5,90.0,1,1,0,0,0,0,1,3.641666666666667,2.21875,7.01
2022,34.5,93.0,4.875,36.0,360.0,44.5,78.202,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,8.5,102.0,4.419033448673588,33.0,180.0,35.5,23.143,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,20.5,0.0,4.993480225988701,60.0,360.0,96.5,69.17,0,1,0,0,0,1,0,3.641666666666667,2.21875,7.01
2022,13.5,49.0,5.049068508287293,42.0,360.0,12.5,117.35,0,0,1,0,1,0,0,3.641666666666667,2.21875,7.01
2022,50.5,195.0,4.5,45.0,360.0,63.5,80.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,50.5,80.0,4.904323096609085,46.0,360.0,71.5,70.0,0,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,3.5,106.0,5.127053639846744,60.0,30.0,46.5,96.207,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,23.5,47.0,4.551071942446042,60.0,360.0,31.5,75.0,0,0,1,0,0,0,0,3.641666666666667,2.21875,7.01
2022,27.5,101.0,5.5,25.0,240.0,39.5,69.0,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,40.5,89.0,3.975442006269592,46.0,180.0,70.5,57.286,0,1,0,0,0,0,1,3.641666666666667,2.21875,7.01
2022,33.5,130.0,3.75,41.0,360.0,42.5,80.0,1,1,0,0,1,0,0,3.641666666666667,2.21875,7.01
2022,7.5,90.0,4.125,20.0,360.0,91.5,7.923,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,29.5,101.0,5.125,41.0,360.0,33.5,90.0,1,0,0,1,0,0,0,3.641666666666667,2.21875,7.01
2022,10.5,75.0,5.127053639846744,60.0,300.0,56.5,62.54,0,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,9.5,131.0,4.5,43.0,180.0,34.5,89.98,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
2022,40.5,94.0,6.0,44.0,360.0,70.5,57.61,1,1,0,0,0,0,0,3.641666666666667,2.21875,7.01
